,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,r,beta_1,beta_2,beta_3,beta_4,beta_5,beta_6,beta_7,beta_8,beta_9,beta_10,beta_11,beta_12,beta_13,beta_14,beta_15,beta_16,beta_17,beta_18,beta_19,beta_20
2025-08-01,-0.009039894704992401,0.005434873077134096,-0.009290528373307697,-0.0028073433799671262,-0.009364624609952365,-0.0002263282231827899,-0.0014405282166600844,0.005612621713452007,-0.005141724183112921,-0.004577635383273349,0.004972016750966256,0.002607139584043054,-0.003039624079625162,-0.014861336238107863,0.0032644452050708643,-0.015347760618043547,0.0031617570999387884,-0.014387980707977033,-0.0015421587588176544,0.01596832681894433,-0.005083389852680317,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-02,-0.001766654422506975,-0.011681535727175096,-0.012928083814803433,-0.004586550961292347,0.005467421126329003,0.0003498223749229672,0.005639589292930664,-0.0040794023394028454,0.01392017950526377,0.003924893550633569,0.00581497420418422,-0.0027311333559590562,0.0086419262176368,0.019019691942491906,-0.0034922123439127266,0.010898636517838962,-0.006960983600940762,0.0037846379886774567,-0.0070148852940385585,0.0014712586395097902,-0.010969324853460301,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
2025-08-03,0.01136538030983659,0.008472039256820097,-0.006144648087614742,-0.0053652374131536685,0.006218182544307237,-0.014656978374526997,-0.010790356023462464,-0.010901521739250589,0.0076139169142589004,-0.00762292069874663,0.011626895289730974,-0.014604362476850704,-0.0020686894761080816,0.00515872383040766,0.004911634910427868,-0.002680449619850958,0.007358086112236302,0.008571386833020443,-0.005766285618906558,-0.001285533936385791,-0.003136640319659291,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
2025-08-04,0.006172980393988594,-0.009414004412382939,0.002040427374238526,0.01844649098743385,-0.0015292560560199841,0.008478487343060816,0.013633130630988605,0.010367744581705701,-0.00022587232619204368,0.0026754869728180175,0.01196661952907481,-0.0022430991793622266,-0.002943401233935686,0.007599691454103147,0.006708249289559098,0.004390706666248014,-0.0007489380761403204,-0.0073181875315342,-0.005860053944496858,-0.015104547263291414,-0.015137095174022036,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
2025-08-05,0.0043777781008167375,0.009800285475527528,-0.002368622749272792,-0.021916694223114402,-0.004654784099890457,-0.012432054151238475,-0.0030099329080345077,-0.0079818420002296,0.005912380623187451,-0.002114331343918498,-0.00040096457387914285,-0.008381332154339269,0.008267010006588226,-0.007053151063975498,0.013125294521719186,-0.008260911598802836,0.007300259438566682,-0.008317760623248018,-0.00330512652279121,-0.0050076367974884566,-0.0014659130478631508,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-06,0.009674874772289843,-0.01068039943924306,0.003125611754824701,-0.003109026416860252,-0.01364332194441484,-0.003421711870397528,-0.009690722784425973,0.0005330823020730972,0.015067860758442185,0.011151578304726198,0.0015349917749282937,0.0005449975879608888,0.004809869915731824,3.406505965648987e-05,-0.009385908355578836,-0.0008757851438426569,-0.0035747710348866036,0.004279964977637104,0.024404445201217945,0.007439613540158531,-0.009945855426136095,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-07,0.006674065416094374,0.0011075961890201632,0.004779193172904444,0.004886749353575438,-0.00848397646799214,0.014254486820627915,0.00048015284306919607,-0.020010676790990303,0.004547459353895903,-0.01159281652302864,-0.0032480337112359443,0.0012104145966254588,0.006651012469834426,0.014178022532719825,0.014732588836094058,-0.0014079543781191747,0.007553842529628429,0.003265403779258142,0.008970020243382601,0.0037694400172735773,-0.018453327789970744,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-08,-0.0062208855958618345,-0.012127356354553444,-0.009558130674961788,0.009018846178145594,-0.014059829096737822,-0.02507870885288786,-0.007300644015132632,-0.007810439364708377,0.005013881112972334,0.012459716120642225,-0.019632280717602243,0.012629711162468341,0.0057918093215497705,-0.011797341889913764,0.00736796367680428,0.008338720406768712,-0.0034220865070006545,0.006712015588623926,0.013106456221777875,0.004517646363448708,-0.001320328745866809,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-09,-0.004724081315192642,0.019460652089595847,0.009610479412186072,-0.008608843488899641,-0.008735389805575262,0.008220047992049116,0.0017467289171431719,-0.003183743656925656,0.029488480083426753,-0.004335969545455636,0.008204477461303922,0.01555861289183222,0.00010123210330281077,0.007059595933024971,-0.016173817531768553,0.0036777972464073277,0.012134853491149889,-0.002385034170165613,-0.0007672580309618461,0.007585712704974907,-0.007383958323276515,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-10,0.014511696550176992,0.0100431062640574,-0.006480026324391908,0.01611164683850641,0.00798890509651336,0.004443728026516161,-0.007158748466358618,0.0014985089784786921,0.010251919963175045,0.007198927649611985,-0.0030301818079983786,-0.0014178971151642772,0.025189433379491876,0.024261801062467142,0.004544044539354809,0.0031116283094870943,-0.004062805211417903,0.01396339178362154,0.015683183782690912,0.0005636557897400184,-0.014887556670230197,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
2025-08-11,-0.011944847676837901,-0.005643951065449473,-0.011990228859636043,0.004240302833293525,0.016529256777915658,-0.006320223414000907,0.007812163994559175,0.0016168285482668161,-0.005585855024932369,0.021442108380761882,0.006713509432184036,-0.0027150001836653993,-0.011550283484940613,0.015440643316682878,0.005559830730550962,-0.000515565154128415,-0.0051888438673119664,-0.018208512337092374,-0.0014241963879551966,0.012080612806948223,0.002571621101451728,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-12,-0.005105784327098066,0.0016067120756050976,0.0050856782002892285,-0.003408961725312576,-0.0008762349123125286,-0.0015959969288681384,0.02203485476218037,-0.0024262073933221198,-0.008152328843879328,-0.000871492884592098,-0.012085589568995152,0.005858797342920652,0.013900255432588507,0.007313474007616054,0.02625327097966759,0.00967042780360628,0.01814028656069842,0.010608097551133708,-0.00903346382798283,-0.0017065873497469819,0.009821984690527566,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-13,-0.003998465170298184,0.015550102797499972,-0.0068175488652571815,-0.016037003808078838,-0.013863437395771979,0.0018133602974812722,-0.007084774702652046,0.013914667815718927,-0.006689266623245339,-0.016358242162094576,-0.009563096957199011,0.000943622038903494,0.00584411735370423,-0.002286662798442646,-0.0011527869933478836,-0.003055138944754867,0.006781164483448135,-0.004458369056390848,-0.008592484330792847,0.019834947438913578,-0.013220667754043687,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
2025-08-14,-0.0007352135464085769,0.01215272867169129,-0.005878415239625655,0.0011619063589022515,-0.000877817785132688,-0.007204547031036983,0.012889630814148607,0.00827252670193602,0.010806625505560923,0.006319569882476211,0.0029809918817629948,0.012994225803987522,0.014652373591087262,-0.00047699074411064295,-0.014861316765532345,0.012663560588858128,-0.002099030272932761,-0.009551611765363994,-0.0002662922368427237,0.0008047249232853853,0.0013589298367473676,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
2025-08-15,-0.0012220524035484888,-0.008034374857019614,-0.011876537150683633,-0.0020827895058100395,0.006937486298245297,0.020930403763445897,0.010679874784959279,0.009735664533525139,-0.00870151412754263,0.012965855028832718,0.0024078299183022136,0.0010316510950064133,0.014895004836282474,0.003589855878992852,0.020377917500973557,0.009782625578250399,-0.002379459876193628,0.008913947376799855,-0.004000672250876723,-0.0038385189609614167,-0.005761836727696748,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-16,-0.008147442778471372,-0.01298372171445981,-0.004595605545743763,-0.000626594574197192,0.002296435726315391,-0.006212504213227468,-0.006322350862596172,-0.0035498091231547,0.003750898410330763,-0.0007758165781285763,0.006316111649071057,0.006731510944524517,-0.0014859237203802313,-0.0005379975953219903,-0.003977519677121989,0.002061300343000089,-0.0029720740329454483,-0.0057340877375726095,-0.007434258282780277,-0.0042383424947916885,0.030680681823394215,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-17,0.0005947013517891757,-0.012659060105785191,-0.013269905894795063,0.019821322673889613,-0.00890428071273742,-0.011548039532668617,0.009282757577098033,-0.005973177005746491,0.004673371809301066,0.00032832337590388576,0.01639849485461725,-0.00022247886601685005,-0.02092589258374789,-0.005030644558086608,-0.001985120255683516,-0.01256057704974533,0.0018457043082115282,0.00237377859269067,-0.01194917366966325,0.004674045507734663,0.019252693189732564,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-18,-0.009233389540668139,0.005049044628437618,0.007635622732235225,-0.00458337500541921,-0.005913720134734242,-0.00906238128578094,-0.0027873333362665688,-0.007604739337928471,-0.0026227694263043166,0.016208556517368442,0.007825385546642177,-0.010634218946084864,-0.0012913031278534467,-0.01673346702661209,-0.016237015247490095,-0.008237513281199618,0.010337296956561994,0.0037411747171196266,-0.007393225863398157,0.012997832654384716,0.011929458489282356,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-19,-0.0161807786784191,-0.00922939016682706,0.006343202906759949,-0.001919341920855173,-0.018225213932558448,0.004654793504465364,-0.0021622614557502092,-0.006925698958173282,0.010429854870009407,-0.008419798272280364,0.000338407758046902,-0.023738483828365332,-0.007079104790325642,-0.006758973235916597,0.023842511227878074,-0.01055098038069209,0.013385821092659945,-0.004585538495966,-0.004476450881794244,-0.0018841687976341524,0.00658216993961921,-0.0,-0.0,-0.007182208097367662,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-20,0.014958135598086807,0.011803081885557534,-0.0034332571445584116,-0.00652360735389683,-0.013329547945189845,0.0036608608163730505,0.00503228774918694,0.006703855078010913,-0.0021439480545028325,0.0006772025278757323,-0.0017506658251093253,0.0008164990273177827,0.0012450546353983988,-0.005489574769221498,-0.004558171609354137,-0.020339428051290808,0.0018843903153178399,0.0011344663203668073,-0.00042711405867129756,0.00042881804384766034,0.010070205900027416,-0.0,-0.0,-0.004168310550129996,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-21,0.0009598891603061922,-0.0014024419519719567,0.021704003937068367,-0.0009647274973506898,-0.0018613931697747943,0.009749353079951135,0.0037939140302652636,-0.023237898741567217,0.028110372204817727,-0.0027510088752950306,0.0032024756257244265,0.012434200445287629,0.0071911540482472135,0.01640486997749102,-0.009016304038616134,0.004488784092427316,-0.0028960880234550064,0.0029911693714719857,-0.00663226863228147,0.010296166737041056,0.004364204983516808,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-22,-0.015332614553129847,0.005300317762032227,0.018315933481426457,-0.015249396836508694,-0.002572504826548202,0.0036432343547124807,0.008669494133314326,-0.008454389615590337,-0.01904525971418877,0.005071614033109183,-0.022819110939528126,0.021341096470370507,0.0003439722171574948,0.0030154447641037407,-0.010346407418690886,0.0172629045831624,-0.0007355305685007281,-0.012048091811602718,-0.008897272101416198,0.006813081926642429,0.005112353542802286,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-23,0.003526938521943906,0.003073095762435884,-0.010672163652262921,0.006921789687351926,0.007152306816975377,0.005408037899865471,-0.0011453971687931735,-0.0021855527952310406,0.0024019480313974555,-0.007921219341674706,-0.00554789859409857,0.018994420925623,0.010205592228177105,0.016003349106625885,-0.01072925678604243,-0.007339608977736876,0.006286652045842754,-0.016240092026795407,0.011600043547922071,-0.002152551699804737,-0.0008371878715395907,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-24,-0.004106335872900999,-0.00042918290977625527,0.008565644725013378,-0.0026767697707905827,0.01271103406037911,0.002977147909322626,-0.0011610527443643537,-0.016152240795158614,-0.0006262080744968897,0.004506945847199371,0.018197135065114025,0.015946810639019596,-0.01485046746043181,-0.0036392716229733564,0.004628303813684268,0.0007826278410969525,-0.0019385901617044055,0.00025553656723128375,-0.01383583210826422,-0.001595335794884919,-0.0023822203333738875,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-25,-0.007312148830442281,-0.00024006025186541186,0.0015909901898464673,0.002314446519344016,-0.011269950092462068,0.012170625131857543,-0.003495671928128925,-0.004653117687827527,0.004255109056809105,-0.012725020946273464,-0.013249214807571012,-0.0026658521076168107,0.001595337305624239,-0.00747085025604711,-0.008875506850600122,0.0034548500291537265,-0.014232331515786048,-0.007595130344022411,-0.002453406490781968,0.010596870072623481,0.00796916291449007,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-26,-0.008006138091664498,0.006478538622633082,-0.004827527539682318,-0.015693210251604937,0.003660451462660549,-0.014483877874875414,0.029818769088340625,-0.005909073727827761,-0.006783327888766807,-0.007281888368952374,-0.0013044246388672891,-0.011893710853095683,-0.003657020885946712,0.0005102099512819964,-0.009009673297229993,0.007839776936577818,0.008998139415438308,0.012027335032152047,0.00692704039293375,-0.006221936191419453,0.009119572617259639,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-27,-0.003987986711646254,0.003965492099769153,-0.004443589136753956,0.010889085342154253,0.007575551946383561,-0.00615391951071717,0.007515052732444413,0.006147196510235082,0.003924148142573938,0.013109228364071782,-0.006739493908562357,0.007326854510718177,-0.014658388780277832,-0.005199155501500571,0.005896905156014649,-0.0032415843369644815,0.0038884484264833192,0.002215688226651868,-0.008319961893133308,0.028244263624827064,-0.005752424018363121,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-28,0.00516849715521951,-0.008104591870871106,-0.008849843891015426,0.008173473247597866,0.008730438576029925,0.003956951690463451,-0.0009806568204104014,-0.0012782688522265555,-0.004738647496258479,-0.005034711746149444,0.0008398569903688903,-0.000920531393158152,-0.011564737946217707,-0.011215637068080675,-0.005326726188800196,-0.005313365438427736,-0.019587674601853584,-0.01785795174699777,-0.0029207140926536335,-0.009298098552884663,0.0015169124205144328,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-29,0.008791749119159637,-0.010647174737945173,-0.0017169024067653696,-0.006814826589402684,-0.00192525850918959,-0.003961882652506966,-0.009314275214352066,4.939394943225934e-05,-0.0046963059929071415,-0.004322349816912359,0.015137423111954644,0.0038404761921806093,-0.00020325021315467824,-0.017366646186912315,-0.013822960034144295,0.0015793410239477088,-0.02108335947123877,-0.011332729029941476,-0.013134919172579716,0.0005226134787215549,-0.015015791521712172,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-30,-0.00986399530740547,-0.017762885132464486,-0.010854168811828505,-0.009755505660619031,0.010862946407103653,-0.0036669693942123663,0.024966614726543563,0.012434075776314111,0.012246012341231084,-0.0160547504740948,0.009049250054589866,-0.008927612675600173,0.004868753988959012,-0.01330547713072513,-0.008611718531841776,-0.008077356327717014,-0.016265605074769915,-0.0035141516716576267,-0.004432613765252264,0.00245291938473634,0.013658576609454014,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-08-31,-0.01272444231746361,0.0005521150553144266,-0.01669461636742618,0.0026667405408037047,-0.011636589973845257,-0.0031736892778513226,-0.0016554449501861915,-0.0072091111152760255,-0.004219273481885809,0.012936244222424384,-0.009613138909349922,-0.010692024494543968,-0.010324786166973838,-0.003923678926859726,-0.007489440560353663,0.01689157189245143,0.006704249353241813,-0.002190702891521191,0.0028872794113849656,0.011293638442309316,0.006298049581539404,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-09-01,-0.00011682488077884419,0.0084841670487481,0.013156175420636641,-0.017132360401870862,-0.0029142374318188234,0.0033277079392387446,-0.002878004711859081,0.0069974251289438,-0.012153440041785285,0.0158261580783459,0.006142573467910047,-0.0024090626184500776,-0.0009709407294821839,-0.004855846440859046,0.02408864405909137,-0.00020611956806811547,0.002482594908486963,0.006406290444538196,-0.009928489032728529,-0.011498160175234758,0.0001792821423072894,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
2025-09-02,-0.004936660950707122,0.002226627743632664,0.006702084917718179,-0.006452535529587158,-0.0028444900864252514,-0.005919704590387246,0.004195565230878012,-0.006597022719098125,-0.0012632603699916191,-0.006837332283953295,-0.0013258156478199695,-0.014099867284413856,0.0010908053924574034,-0.01614365815437602,-0.013444412053382867,-0.0034335026432843335,0.005875930375386655,-0.009172049479717476,-0.02026682955719145,-0.023562859750393933,-0.00023808791828778864,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
2025-09-03,0.009320447452984134,-0.0046530750323462025,-0.005218526088834757,0.003889187022001623,0.006469464803207858,-0.016709217831151497,-0.004982143382296216,0.010494498822703289,0.0020128537260123585,-0.006690350133172487,-0.001460399572669389,-0.0035770714227587766,0.008672238332540067,-0.004959426982658153,-0.007211843424269856,-0.03068088048034155,0.009641881443859095,-0.011296521364658363,-0.00715102406786021,-0.016892460708059324,0.005911047537370152,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
2025-09-04,-0.002179765896034302,-0.004733952371869959,0.0026584942643708503,-0.020432060004382104,-0.00217529842402732,0.001075037184818872,0.003146254529942676,0.004018892326887298,0.010805791444906789,-0.01855888566866473,-0.009387204849354626,-0.02461708964336542,0.006604945742620554,0.004252642115668563,0.000235055963822215,0.012707820976993252,0.01792366561673278,0.0015169222323872548,-0.0017040858044784668,0.024634564385622882,0.0013252910791780688,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
2025-09-05,-0.00805677499428439,-0.0045237435304068775,0.0017967166707950925,0.004301171783867771,-0.018747766148887658,-0.0003867738188715155,0.0011737086651326016,-0.009646818035183117,-0.0034398179346075636,-0.003492635731679702,0.010074476963877322,-0.00871197799251012,0.020506095645867375,-0.009389319141857772,0.003954110097213633,0.012424788105167943,-0.0030308331505301527,-0.008962864164271648,0.0024479904288251552,-0.0015718291999204947,0.0007646506475953828,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
2025-09-06,-0.012182533265066606,0.00044072363964230355,-0.006683760818646571,-0.0020948207092955575,0.008957294435866282,0.0035002128693867912,-0.006991391386604064,0.008346415436033842,-0.016496921332663096,-0.0072742871030248395,-0.006319151574858806,-0.001961588649218042,0.00021835902997056477,-0.004154639928008908,0.002357459270542379,-0.005163436648574932,0.014171326740929788,0.014546554048696012,0.009769357596457605,0.013062873983930816,-0.004088774671575452,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
2025-09-07,0.0006793662192962707,0.002621563521219799,-0.013122705633295316,-0.0038667709115340148,-0.022177345944457715,0.003952285439257069,-0.0008960601782277739,0.010503667564917217,0.00017410197112639823,0.009715442801898537,-0.025922156393397927,-0.009476961810103818,-0.018181010340838886,0.009044488467991366,0.007081504646873055,0.01237246893435834,0.013772855817550219,-0.00130634099716398,-0.011880179202556043,-0.01957373514348723,-0.0038953392800032305,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-09-08,0.006617204104081121,-0.01874795637361344,-0.004180572545312199,0.011446776121566969,0.007068028507155095,-0.004594925244566764,-0.015522792420576125,-0.003010590336800725,-0.0025377629752868077,-0.019477435482394244,0.0011852643991737215,0.008443166806784695,-0.007343592745946307,0.01175712225719358,0.007016176666328723,0.0016061365229748576,0.014245905558213931,0.02131343313111294,0.0029760596729071376,0.002250292343701695,0.0028146080355276443,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-09-09,0.0106721149525961,-0.003657173496846911,-0.0026760934639395557,0.011757175772401237,0.01986796998368472,-0.023826309412434934,-0.0016849712856695817,0.013981603261075021,-0.015078928174142765,9.143331002841572e-05,0.00026302337322437743,0.010743188093899117,0.013334095014156591,0.0029552388079544505,0.0017133950554948452,0.005431238149384725,0.0036517998265703424,0.00965861684406969,0.002659333879975959,0.0005461996668845546,-0.013006983285049192,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-09-10,-0.008464044395068277,0.0200893776988261,0.003186354340440118,0.004558833500689688,0.012331947332165185,-0.01973692129027098,-0.010276973674252898,0.014912847329267752,-0.012235766039074033,-0.007641259994480635,0.016380871334941656,0.002179817065675902,-0.00044405450235452233,0.0049232850760247875,-0.000359047626797804,0.0012689730652929731,-0.006432179555112292,-0.011458962202590463,-0.0022478976824179893,0.020900269861575824,-0.0031864663815844197,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-09-11,0.007026996860478326,0.008183932552383266,0.010557880943314137,0.005903747761896983,-0.0004424244635563966,0.010315327330448872,-0.0026045825986004225,-0.006713946172525538,0.00195261212386648,-0.0041508897197062265,-0.0031097441534529376,-0.002683136606656697,-0.009372339405873674,-9.407636291224637e-05,0.0022379249406957284,0.007640785125488601,0.018446710675467905,0.005906185817494893,0.001425663046497128,0.0012568082539506798,0.002387251128805525,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-09-12,0.0005167496435745252,0.00619798571610933,0.01692493070909881,0.002935398246327631,0.005984169294665115,-0.0010953852031507587,0.0022619922964292934,0.011875183631832644,0.004971547617619895,-0.0019568014703025623,-0.010794852147050307,-0.012851668162745902,0.006868405835404482,-0.004801675232176279,0.0012300503035357609,-0.0014900832096621092,-0.014678283038144857,-0.015258845887302346,-0.0076259788134119336,0.000566529795484311,0.00419147635655857,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-09-13,-0.008295288147822556,-0.007300269469144999,-0.0032979248956716096,-0.006746471707910482,0.001390933116775338,-0.002705741429949461,-0.005333089887170412,-0.006016033312450954,0.017622600533937632,0.013643287303208296,0.009751524782179532,0.0007433780481977108,0.003252613109846082,-0.01198979159181827,0.006205994866222259,0.011752428662357999,-0.005439978789277192,-0.006582751689198173,-0.004526343728495565,-0.007815350512876094,0.015341631919839735,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-09-14,0.014043599485704565,0.0034029859960319577,0.017798692056298696,0.014873486853317188,0.008240476376472874,0.011631551668192698,0.006224427825538702,0.009890235730286022,0.012463740696501144,0.007904874124083305,-0.017995226708279386,0.004350908953187347,0.018065056750638124,-0.0047019649799406715,-0.0036189307524611067,0.015141682049530807,0.0012961451584325332,-0.014103869417459298,0.0019042638198250549,0.006312901434184157,0.010325985358536472,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
